age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
31,20,-2,-5,-3,-1,-1,0,<50k
34,32,-2,-5,-4,-2,-1,0,<50k
30,40,-2,-2,-4,-2,-1,-1,<50k
28,55,-2,-7,-2,0,-1,-1,<50k
54,35,-2,-7,-4,-3,-1,-1,>=50k
47,50,-2,-1,-4,-4,-1,-1,>=50k
24,40,-2,-5,-2,0,0,0,<50k
52,60,-1,-7,-4,-4,-1,-1,>=50k
20,48,-2,-5,-2,0,0,-1,<50k
43,45,-1,-4,-4,-1,-1,-1,<50k
45,40,-2,-2,-3,-2,-1,0,<50k
29,35,-1,-5,-3,0,-1,-1,<50k
47,42,-2,-4,0,-1,-1,-1,<50k
24,40,-2,-5,-2,0,-1,-1,<50k
51,40,-2,-5,-4,-4,-1,-1,<50k
17,12,-2,-2,-2,-3,-1,-1,<50k
37,40,-2,0,-4,0,-1,-1,>=50k
27,70,-2,-6,-2,-4,-1,0,<50k
29,40,-2,-7,-4,-1,-1,-1,>=50k
18,25,-3,-2,-2,-5,-1,-1,<50k
36,35,-1,0,0,-3,-1,0,<50k
58,40,0,-7,-2,-4,-1,0,<50k
26,45,-1,-1,-4,0,-1,-1,<50k
65,30,-3,-1,-4,-5,-1,-1,>=50k
57,40,-2,-5,-4,-3,-1,-1,>=50k
59,40,-2,-5,-4,0,-1,-1,<50k
27,40,-2,-5,-4,0,-1,-1,<50k
31,40,-1,-7,-2,-2,-1,-1,<50k
21,24,-2,-1,-2,-3,-1,0,<50k
29,60,-2,-1,-2,-1,-1,-1,<50k
18,40,-2,-2,-2,-2,-1,-1,<50k
52,47,-2,-2,-4,0,-1,-1,>=50k
57,80,-1,-7,0,-4,-1,-1,<50k
42,40,-3,-5,-4,-5,-1,-1,<50k
55,40,-3,-5,-4,-5,0,0,<50k
60,48,-2,-2,-2,0,-1,-1,>=50k
31,40,-2,-7,-4,-4,-1,-1,>=50k
23,40,-2,-7,-2,-1,-1,0,<50k
27,40,-2,-5,-2,-3,-1,-1,<50k
23,25,-3,-1,-2,-5,0,0,<50k
42,50,-1,-3,-4,-4,-1,-1,>=50k
25,40,-2,-1,-2,-2,-1,-1,<50k
49,45,-2,-7,-2,-4,-1,0,<50k
32,40,-2,-7,-2,-2,-1,-1,<50k
19,28,-2,-1,-2,-1,-1,-1,<50k
60,40,-2,-2,0,-2,-1,0,<50k
42,40,0,-2,-4,-2,-1,-1,<50k
35,40,-1,0,-2,0,-1,-1,<50k
48,37,-2,-5,-2,-1,0,0,<50k
51,40,-2,-4,-4,0,-1,-1,>=50k
29,40,-2,-5,-2,0,0,-1,<50k
36,40,0,-5,-3,-1,0,-1,<50k
17,21,-2,-2,-2,-2,-1,0,<50k
52,60,-2,-4,0,-4,-1,0,<50k
24,40,-2,-5,-2,0,-1,-1,<50k
24,50,-2,-5,-4,0,-1,-1,<50k
26,40,0,-7,-2,-4,-1,-1,<50k
27,20,-2,-7,-2,-2,-1,0,<50k
39,60,-2,-5,-2,0,-1,-1,<50k
30,45,-2,-5,-4,0,0,-1,<50k
50,32,-1,-5,-4,-1,-1,-1,<50k
52,55,-1,-7,-4,-3,-1,-1,<50k
46,45,-2,-3,-4,-4,-1,-1,>=50k
23,20,-2,-7,-2,-3,-1,0,<50k
45,20,-2,-2,-1,-2,0,0,<50k
65,24,-2,-2,-1,-2,0,0,<50k
29,55,-2,0,-4,0,-1,-1,<50k
47,40,-2,-2,-4,0,-1,-1,<50k
30,60,-2,-5,-2,0,0,-1,<50k
34,45,-2,-5,-4,-3,-1,-1,>=50k
38,64,-1,-5,-4,-3,-1,-1,<50k
33,40,-2,-1,-4,-1,-1,-1,>=50k
49,26,-2,-7,-4,-3,-1,-1,>=50k
47,40,-1,-1,-2,-2,0,0,<50k
49,40,0,-2,-3,-2,0,0,<50k
43,60,-2,-1,-4,0,-1,-1,>=50k
30,40,-2,-7,-4,-1,0,0,>=50k
58,60,-1,-5,-4,0,-1,-1,<50k
19,14,-2,-5,-2,-2,-1,0,<50k
21,40,-2,-7,-2,0,-1,-1,<50k
33,60,-2,-7,-4,-1,-1,-1,>=50k
47,50,-1,-2,-4,0,-1,-1,<50k
52,60,-1,-6,-4,-4,-1,-1,>=50k
26,55,-2,-5,0,0,-1,-1,<50k
60,40,-2,-5,-4,0,-1,-1,<50k
21,40,-2,-1,-2,0,-1,-1,<50k
36,50,-2,-1,-4,-3,-1,-1,>=50k
31,45,-2,-1,-4,0,-1,-1,<50k
50,40,-1,-6,-3,-4,-1,-1,>=50k
31,40,0,-5,0,-1,-1,0,<50k
71,15,-2,-5,-4,0,-1,-1,<50k
58,50,-3,-5,-4,-5,-1,-1,<50k
30,40,0,-7,-4,-2,-1,-1,>=50k
20,20,-2,-1,-2,-2,-1,-1,<50k
24,50,-2,-5,-2,-1,-1,-1,<50k
35,40,-2,-6,-4,-4,0,-1,>=50k
38,45,0,-1,-3,-1,-1,0,<50k
27,32,-2,-5,-2,0,-1,0,<50k
29,40,0,-1,-2,-1,0,0,<50k
70,15,-3,-2,-1,-5,-1,0,<50k
34,45,-2,-5,-4,0,-1,-1,<50k
44,35,-2,-2,-4,0,-1,-1,<50k
43,40,-2,-5,-4,0,-1,-1,>=50k
44,40,-1,-2,-4,0,0,-1,>=50k
35,60,-2,-4,-2,-3,-1,-1,<50k
27,40,-2,-1,-2,-4,-1,-1,<50k
43,38,0,-4,-2,-4,-1,-1,<50k
20,25,-2,-1,-2,-3,-1,0,<50k
42,40,-2,0,0,-4,-1,0,>=50k
27,40,0,-1,-4,0,-1,-1,<50k
42,40,-2,-5,-4,0,0,-1,>=50k
20,40,-3,-2,-4,-5,0,0,<50k
24,40,-2,-2,-2,0,-1,-1,<50k
48,40,0,-1,0,-1,-1,-1,<50k
17,20,-3,-2,-2,-5,-1,0,<50k
17,10,-1,-2,-2,0,-1,-1,<50k
33,40,-2,-7,-4,-1,-1,-1,>=50k
50,50,-1,-5,-4,-3,-1,-1,>=50k
22,40,-2,-5,-2,-3,-1,0,<50k
17,16,-2,-2,-2,-2,-1,-1,<50k
32,40,-2,-1,-4,-1,-1,-1,<50k
31,45,-2,-5,-2,0,-1,-1,<50k
58,50,-1,-5,-1,-1,-1,-1,<50k
29,48,0,-5,-2,-2,-1,-1,<50k
37,40,-2,0,-4,0,-1,-1,>=50k
34,40,-1,-5,-4,0,-1,-1,>=50k
23,40,0,-1,-3,-1,0,-1,<50k
18,5,0,-2,-2,-1,-1,0,<50k
34,40,-2,-5,0,-1,-1,0,<50k
66,4,-3,-2,-2,-5,-1,-1,<50k
45,55,0,-7,-4,-4,-1,0,<50k
41,35,-2,-4,-2,-1,-1,-1,<50k
26,30,-2,-5,-2,-2,-1,-1,<50k
54,40,0,-1,-4,0,-1,-1,<50k
24,45,-2,-1,-2,0,0,0,<50k
42,50,-2,-1,-4,-4,-1,-1,<50k
20,20,-2,-1,-2,-4,-1,-1,<50k
23,20,0,-7,-2,-2,-1,0,<50k
25,45,-3,0,-2,-5,-1,-1,<50k
35,60,-2,-4,-2,-4,-1,-1,>=50k
31,40,-2,-4,-4,-2,-1,-1,>=50k
30,40,-2,-7,-2,-4,-1,0,<50k
19,20,-2,-5,-2,-3,-1,0,<50k
36,50,0,-7,-2,-4,-1,-1,<50k
31,40,-2,-7,-1,-3,-1,0,<50k
21,30,-2,-1,-2,0,-1,-1,<50k
31,40,-1,-1,-4,0,-1,-1,<50k
46,65,-2,-6,0,-4,-1,0,>=50k
44,50,-2,-7,0,-1,-1,0,>=50k
40,40,-2,-2,-4,-2,0,-1,<50k
45,40,-2,-1,-2,-3,0,-1,<50k
60,35,-2,-5,-4,0,-1,-1,<50k
18,25,-2,-2,-2,-2,-1,-1,<50k
28,40,-2,-7,-4,-4,-1,-1,<50k
36,40,-2,-1,0,-1,0,0,<50k
36,40,-2,-7,-3,-4,-1,-1,<50k
40,40,-2,0,-4,-2,-1,-1,<50k
36,35,0,-7,0,-1,-1,0,<50k
31,40,-2,-5,-3,-2,0,0,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
19,40,0,-5,-2,-2,-1,0,<50k
22,15,-2,-1,-2,-3,-1,0,<50k
34,45,-2,-7,-4,-1,-1,-1,>=50k
33,40,-2,-5,-2,-2,-1,-1,<50k
41,60,-2,-5,-4,0,-1,-1,<50k
29,40,-2,-7,-2,-4,-1,-1,<50k
50,42,0,-5,-4,-1,-1,-1,>=50k
42,45,-2,-7,-4,-1,-1,-1,>=50k
43,40,-2,-7,-2,-4,-1,-1,>=50k
44,40,-2,-5,-4,-3,-1,0,<50k
20,20,-2,-1,-2,-2,-1,0,<50k
31,40,-2,-5,-4,-2,-1,-1,<50k
65,59,-1,-2,-4,-1,-1,-1,>=50k
23,24,-2,-1,-2,-2,-1,0,<50k
55,40,-2,-1,0,-1,0,0,<50k
26,45,-2,0,-4,-1,-1,-1,<50k
25,15,-2,0,-2,-2,-1,0,<50k
45,40,-3,-1,-4,-5,0,0,<50k
35,40,-2,-1,-4,0,-1,-1,<50k
36,36,-2,-1,-2,-3,0,0,<50k
43,50,0,-7,-4,-4,-1,-1,<50k
56,20,-2,-5,-1,-2,0,0,<50k
42,40,-2,-7,-4,-2,-1,-1,>=50k
19,25,-2,-1,-2,-2,-1,0,<50k
55,72,-1,-5,-4,0,-1,-1,<50k
42,50,-2,-4,-2,-1,-1,0,>=50k
26,40,-2,0,-2,-2,-1,-1,<50k
17,20,-2,-2,-2,0,-1,-1,<50k
42,40,0,-7,-4,-4,-1,0,>=50k
55,40,-2,-5,-4,0,-1,-1,>=50k
32,40,-2,-1,-2,-1,0,0,<50k
29,40,-2,-2,-2,0,0,-1,<50k
46,37,0,-7,-4,-4,-1,-1,<50k
29,40,0,-7,-4,-1,-1,-1,>=50k
22,20,-2,-7,-2,-4,-1,-1,<50k
58,40,-1,-2,-4,0,-1,-1,<50k
23,50,-2,-5,-2,0,-1,-1,<50k
39,40,-2,-5,-2,0,-1,-1,<50k
27,38,-2,0,-2,0,-1,-1,<50k
54,40,-2,-5,-4,0,-1,-1,>=50k
33,45,0,-7,-2,-4,-1,0,<50k
46,40,0,-5,-4,-1,-1,0,>=50k
37,40,-2,-5,-2,0,0,-1,<50k
36,18,-2,-5,-2,-2,-1,0,<50k
59,38,0,-5,-4,-1,-1,0,>=50k
34,40,0,-5,0,-2,-1,-1,<50k
53,70,-1,-6,-4,-1,-1,-1,>=50k
51,55,-2,-7,-2,-3,-1,-1,>=50k
32,42,-2,-2,-3,-2,-1,0,<50k
31,40,0,-1,-4,-2,-1,-1,<50k
22,30,-2,-1,-4,-3,-1,0,<50k
47,50,-1,-7,0,-3,-1,0,<50k
32,40,-2,-5,-2,0,-1,-1,<50k
26,38,-2,-1,-2,0,-1,0,<50k
37,32,-2,-2,-3,0,-1,-1,<50k
31,55,-2,-5,0,0,-1,-1,<50k
37,24,-2,0,-4,-2,-1,0,>=50k
55,38,-2,-5,-2,-3,-1,-1,<50k
23,56,0,0,0,-2,-1,-1,<50k
36,40,-2,-1,0,-1,-1,0,<50k
34,40,-2,-4,-4,-4,-1,-1,<50k
43,50,-2,-7,-4,-3,-1,-1,>=50k
54,40,-2,-1,-2,-2,-1,-1,<50k
43,40,0,-1,-4,0,-1,-1,<50k
28,42,-2,0,-2,0,-1,0,<50k
40,50,-2,0,-4,-1,-1,-1,>=50k
41,60,-1,-1,-4,-1,-1,-1,<50k
40,55,-2,-7,-2,-3,0,0,>=50k
42,38,-2,-1,0,-1,0,0,<50k
61,50,-1,-5,-4,0,-1,-1,<50k
18,30,-2,-2,-2,0,-1,-1,<50k
59,16,-3,-5,-4,-5,-1,-1,<50k
21,40,-3,-5,-2,-5,-1,0,<50k
48,50,-2,0,-4,-2,-1,-1,>=50k
41,40,-1,-7,-4,-2,-1,-1,<50k
18,33,-3,-1,-2,-5,-1,-1,<50k
23,40,-2,-5,-2,-3,-1,0,<50k
60,60,-2,-5,-4,0,-1,-1,>=50k
22,20,-2,-1,-2,-2,0,-1,<50k
61,40,-2,-5,-4,0,-1,-1,<50k
25,40,-2,-5,-2,0,0,-1,<50k
46,35,-2,-4,-2,-2,-1,-1,>=50k
43,40,-2,-7,-4,-1,-1,-1,>=50k
43,40,-2,0,0,0,-1,-1,<50k
24,30,-2,-5,-2,-2,0,-1,<50k
68,20,-1,-2,-2,0,-1,-1,<50k
31,38,-2,-5,0,-1,-1,0,<50k
17,20,-2,-2,-2,-3,-1,0,<50k
32,48,-2,-5,-4,0,-1,-1,>=50k
50,40,-3,-4,-4,-5,-1,-1,<50k
33,47,-2,-7,-4,-4,-1,-1,>=50k
64,40,-2,-7,-4,-4,-1,-1,>=50k
20,30,-2,-5,-2,0,-1,-1,<50k
30,36,-2,-5,-3,-2,-1,0,<50k
22,40,-3,-1,-2,-5,0,-1,<50k
43,45,-2,-1,0,-1,-1,-1,<50k
22,40,-2,-1,-2,-1,-1,-1,<50k
17,20,-2,-2,-2,0,-1,-1,<50k
47,75,-1,-5,-4,-2,-1,0,<50k
41,60,-2,0,-2,-4,-1,0,<50k
56,50,-2,-1,-4,0,-1,-1,>=50k
64,45,-2,-5,-4,0,-1,-1,<50k
47,50,-2,-5,-4,0,-1,-1,>=50k
48,40,-2,0,-2,-1,-1,-1,<50k
31,46,-2,-4,-2,-4,-1,0,<50k
29,40,-2,0,-2,-2,-1,-1,<50k
30,40,-2,-5,-1,-1,-1,0,<50k
32,60,-2,-5,-4,-1,-1,-1,<50k
57,42,-2,-5,-1,0,-1,-1,>=50k
62,40,-2,-5,-1,-2,-1,0,<50k
39,24,-2,-5,-3,0,-1,0,<50k
43,25,-2,-1,-2,-1,-1,-1,<50k
24,40,-1,-7,-2,-3,-1,-1,<50k
42,15,-3,-2,-4,-5,-1,-1,<50k
53,40,-2,-1,-4,-1,-1,0,>=50k
26,40,-2,-1,-2,0,-1,-1,<50k
73,40,-1,-5,-4,-1,-1,-1,<50k
72,24,-3,-2,-1,-5,-1,0,<50k
55,40,-2,-5,-4,0,-1,-1,<50k
25,40,-2,-5,0,-1,-1,-1,<50k
41,50,-2,-7,0,-4,-1,0,>=50k
24,50,-2,-7,-2,-1,-1,-1,<50k
63,6,-2,-5,-1,0,-1,-1,<50k
17,20,-2,-2,-2,-3,-1,-1,<50k
35,50,-2,-1,-4,0,-1,-1,<50k
51,40,-2,-1,-4,-4,-1,-1,>=50k
62,48,0,-7,-1,-4,-1,0,<50k
55,40,-2,-5,-4,0,-1,-1,>=50k
43,40,-2,-1,0,-4,-1,-1,<50k
40,50,0,-5,0,-2,-1,0,<50k
37,45,-2,-7,-4,-1,-1,-1,>=50k
39,40,-2,-7,-4,0,-1,-1,<50k
31,18,-2,-5,-2,0,-1,-1,<50k
61,40,-2,-4,-1,-4,-1,0,>=50k
26,55,-2,0,0,-1,-1,0,<50k
46,50,-1,-5,-4,-3,-1,-1,<50k
26,40,-2,-7,-2,-4,-1,0,<50k
48,50,0,-6,0,-4,-1,-1,>=50k
34,40,-2,-5,-2,0,-1,-1,<50k
34,40,0,-5,-2,-1,-1,0,<50k
59,40,-2,-5,-4,-2,-1,-1,>=50k
34,40,-2,-7,-2,-4,-1,0,<50k
49,56,-2,-7,-2,-1,-1,0,>=50k
18,20,-2,-2,-2,-1,-1,0,<50k
43,40,-2,-5,-4,0,-1,-1,<50k
48,50,-2,-2,-4,-1,-1,-1,<50k
28,70,-1,-1,-4,-1,-1,-1,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
24,15,-2,-1,-2,-3,-1,0,<50k
21,40,-2,-2,-2,0,-1,-1,<50k
17,28,-2,-2,-2,-3,-1,-1,<50k
39,50,-2,-1,-4,0,-1,-1,>=50k
29,40,-1,-7,-3,-4,-1,-1,<50k
44,40,-2,-7,-4,-1,-1,-1,>=50k
24,50,-2,-1,-2,0,-1,-1,<50k
71,40,-1,-4,-4,-3,-1,-1,>=50k
51,40,-1,-7,-4,-3,0,-1,>=50k
55,25,-2,-2,0,-2,0,-1,<50k
41,60,-2,-7,-4,-1,-1,-1,>=50k
23,7,-2,-5,-2,0,0,0,<50k
38,40,-2,0,0,-1,-1,0,<50k
39,40,-2,-5,-4,0,-1,-1,>=50k
19,30,-2,-5,-2,-1,-1,0,<50k
49,40,-2,-2,0,0,-1,0,<50k
32,40,-2,-7,-4,-1,-1,-1,>=50k
27,70,-2,-5,-4,0,-1,-1,<50k
38,50,-2,-7,-4,-3,-1,-1,>=50k
33,60,-2,-1,-4,0,-1,0,<50k
63,15,-3,-1,-4,-5,-1,-1,<50k
23,28,-2,-7,-2,-1,-1,-1,<50k
33,60,-1,-1,-4,0,-1,-1,<50k
54,40,-1,-5,-4,-3,0,-1,<50k
29,45,-2,0,0,-2,-1,0,<50k
48,30,-3,-1,0,-5,0,0,<50k
35,40,-1,-7,-2,-1,-1,-1,<50k
28,40,-2,0,-4,-1,0,0,<50k
37,50,-2,-7,-4,-4,-1,-1,>=50k
42,65,-1,-3,-4,0,-1,-1,>=50k
40,40,-2,-4,-4,-4,-1,-1,<50k
47,55,-2,-1,0,-3,-1,-1,<50k
22,50,-2,-7,-2,-1,-1,0,<50k
30,45,-2,-7,-4,-1,-1,-1,>=50k
28,40,-2,-5,-4,-2,-1,-1,<50k
63,55,0,-2,-4,-2,-1,-1,<50k
51,20,-1,-2,-4,0,-1,-1,<50k
22,40,-2,-5,-2,0,-1,0,<50k
27,40,-3,0,-4,-5,0,-1,<50k
35,45,-2,-5,-2,-3,-1,-1,<50k
46,38,-2,-5,0,0,-1,0,<50k
37,52,-2,-1,0,0,-1,-1,<50k
24,15,-2,-7,-2,-4,0,-1,<50k
37,10,-1,-5,0,0,-1,-1,<50k
53,40,-2,-1,-4,-2,-1,-1,<50k
27,30,-2,-5,-2,-3,-1,-1,<50k
38,44,-2,-1,0,0,-1,-1,<50k
53,60,-1,-2,-4,0,-1,-1,<50k
34,40,-2,-1,-2,0,-1,-1,<50k
23,40,-2,-5,-2,-3,0,-1,<50k
39,45,-2,-7,-4,-1,-1,-1,>=50k
43,50,-2,-4,-4,-4,0,0,<50k
67,40,-1,-5,-4,-1,0,-1,>=50k
81,30,-1,-5,-4,-1,-1,-1,<50k
21,20,-2,-1,-2,-2,-1,-1,<50k
23,25,-2,-1,-2,-3,-1,-1,<50k
25,40,-2,-1,-2,0,-1,-1,<50k
42,38,-2,-2,-4,0,-1,0,<50k
38,40,-2,-1,-4,-1,0,0,<50k
64,5,-3,-5,-4,-5,-1,-1,<50k
32,40,-2,-5,-4,0,-1,-1,<50k
37,40,-2,-5,-4,0,-1,-1,<50k
51,60,-2,-4,-4,-1,-1,-1,>=50k
22,42,-2,-1,-2,-3,-1,0,<50k
33,40,-2,-2,-4,-2,-1,0,<50k
42,55,-2,-5,0,0,-1,-1,<50k
19,10,-3,-1,-2,-5,-1,0,<50k
51,40,0,-2,-4,-2,-1,-1,<50k
23,40,-2,-5,-4,-1,-1,0,<50k
37,44,-2,-2,-4,0,-1,-1,>=50k
37,99,-2,-5,-4,0,-1,-1,>=50k
47,25,-2,-4,-2,-4,-1,0,<50k
41,40,-2,-3,-4,-4,-1,-1,>=50k
33,30,-2,-5,-4,0,-1,-1,<50k
31,40,-2,-7,-2,-3,-1,-1,>=50k
31,40,-2,0,0,-2,0,0,<50k
35,40,-2,-5,-4,0,0,-1,<50k
38,40,-1,-5,-4,-1,-1,-1,>=50k
18,45,-2,-5,-2,-2,-1,0,<50k
20,40,-2,-5,-4,0,-1,-1,<50k
54,35,0,-1,0,-1,0,0,<50k
40,40,-2,-1,0,-1,-1,0,<50k
36,45,-1,-7,-4,-1,-1,0,>=50k
43,35,-2,-1,0,0,-1,-1,<50k
44,40,-1,-1,0,0,-1,-1,<50k
44,40,0,-5,-4,-4,-1,0,>=50k
43,43,-2,-4,-4,-1,-1,-1,>=50k
51,40,-2,-2,-1,-2,0,0,<50k
18,20,-2,-5,-2,-2,-1,0,<50k
51,40,-2,-1,-4,-1,-1,-1,<50k
41,30,-2,-2,-4,0,-1,-1,<50k
44,70,-1,-1,-4,-3,-1,-1,>=50k
33,40,0,-2,0,0,-1,-1,<50k
33,40,-1,-7,-4,-1,-1,-1,>=50k
42,40,-2,0,-4,-1,-1,-1,>=50k
25,45,-2,-1,-4,-4,-1,-1,<50k
32,38,-2,-5,0,0,-1,0,<50k
32,70,-2,-7,-4,0,-1,-1,<50k
36,40,-2,-2,0,-1,-1,0,<50k
28,40,-2,-5,-4,0,-1,-1,<50k
20,20,-2,-5,-2,-2,-1,0,<50k
35,60,-1,-1,-4,-3,-1,-1,>=50k
55,20,-1,-5,-4,0,-1,-1,<50k
48,40,-2,-7,-4,-1,0,-1,>=50k
36,20,-3,0,-1,-5,-1,0,<50k
34,35,-2,-5,-4,0,-1,-1,>=50k
28,35,-2,-7,-2,-2,-1,0,<50k
67,40,-2,-7,-1,-1,-1,-1,>=50k
37,40,-2,-5,-4,0,-1,-1,<50k
44,70,-2,-5,-2,0,-1,-1,<50k
25,40,-2,-1,-2,-3,-1,0,<50k
21,40,-2,-1,-2,-1,-1,0,<50k
40,35,0,-4,-4,-4,-1,-1,>=50k
78,40,-2,-5,-1,-2,0,0,<50k
34,40,-2,-5,0,0,-1,-1,<50k
49,44,-2,-5,-2,-1,-1,0,<50k
22,40,-2,0,-2,-1,-1,0,<50k
23,40,-3,-5,-2,-5,0,0,<50k
60,42,-1,-5,-2,0,-1,-1,<50k
45,40,0,-5,-1,-2,-1,-1,>=50k
63,20,-2,0,0,-2,-1,0,<50k
41,35,-2,-5,-2,0,0,0,<50k
47,40,-2,-5,0,-1,-1,0,<50k
44,40,-2,-5,0,0,-1,-1,<50k
51,40,-2,-1,-1,-4,-1,0,<50k
46,40,-2,-7,-2,-3,-1,-1,<50k
41,40,-2,0,-4,0,-1,-1,<50k
50,30,-1,-5,-4,0,-1,-1,<50k
47,50,-2,-5,-4,-1,-1,-1,>=50k
35,45,-2,-5,-2,-1,-1,-1,<50k
56,55,-2,-5,-4,-1,-1,-1,>=50k
45,45,-2,-4,0,-4,-1,-1,<50k
48,58,0,-7,0,-1,-1,-1,>=50k
40,40,-2,-1,-4,0,-1,-1,<50k
39,50,-1,-7,-4,-1,-1,-1,>=50k
20,40,-2,-1,-2,-2,-1,-1,<50k
50,65,-2,-6,-4,-4,-1,-1,>=50k
38,40,0,-5,-4,-4,-1,0,>=50k
23,60,0,-7,-2,-4,-1,0,<50k
31,16,-2,-5,-2,-2,-1,-1,<50k
58,40,-2,-7,-4,-1,-1,-1,<50k
66,40,-2,-5,-3,0,0,-1,<50k
39,40,-1,-5,-4,-1,-1,-1,>=50k
54,52,-1,-5,-4,0,-1,-1,>=50k
26,50,-2,-1,-4,-3,-1,-1,<50k
51,40,-2,-5,0,0,-1,0,<50k
34,40,-2,0,-2,0,-1,-1,<50k
50,40,-2,-5,-4,0,-1,-1,>=50k
42,44,-2,-1,-4,-4,-1,-1,>=50k
38,25,-2,-4,-4,-4,-1,-1,<50k
48,40,-2,-2,-4,0,-1,-1,<50k
33,40,-2,0,-4,-2,-1,0,>=50k
51,32,-2,-5,-1,-2,-1,0,<50k
22,40,-2,-5,0,0,-1,-1,<50k
19,30,-3,-5,-2,-5,-1,-1,<50k
41,50,-2,-1,-2,0,-1,-1,<50k
48,35,0,-4,-4,-4,-1,-1,>=50k
42,30,-2,-5,-3,-3,-1,0,<50k
34,40,-2,-1,-4,-2,-1,-1,<50k
23,40,-2,-5,-2,0,0,0,<50k
56,50,-2,-5,-4,-2,-1,-1,<50k
30,45,-2,-7,-2,-4,0,-1,<50k
45,55,-2,-5,-4,-1,-1,-1,>=50k
48,40,-2,-2,-4,-1,-1,0,<50k
48,50,-1,-4,-4,-3,0,-1,<50k
31,40,-2,0,-2,-1,-1,0,<50k
20,20,0,0,-2,-2,-1,-1,<50k
27,40,-2,-1,-2,-3,-1,-1,<50k
32,40,-2,-5,-2,-2,0,0,<50k
76,2,-3,-2,-1,-5,-1,-1,<50k
19,40,-3,-5,-2,-5,-1,-1,<50k
66,1,-1,-2,-4,-1,-1,-1,<50k
37,75,-2,-5,-2,-2,-1,-1,<50k
34,30,-2,-5,0,-2,0,0,<50k
34,8,-3,-2,-4,-5,-1,0,<50k
90,40,-2,-5,-2,-2,-1,0,<50k
23,40,-2,-1,-2,0,0,0,<50k
43,40,-2,-1,0,-1,-1,0,<50k
44,60,-2,-7,-4,-1,-1,-1,>=50k
24,37,-2,-1,-2,-2,-1,0,<50k
28,55,-2,-3,0,-4,-1,-1,<50k
64,20,-3,0,-2,-5,-1,0,<50k
23,40,-2,-1,-4,-2,-1,-1,<50k
20,50,-2,-1,-2,-3,-1,0,<50k
36,50,-2,-7,-4,-4,-1,-1,>=50k
61,40,-2,-5,-4,0,-1,-1,<50k
53,40,-1,-7,-4,-3,-1,-1,>=50k
30,40,-2,-7,-4,-1,-1,-1,>=50k
52,55,-1,-1,-4,-3,-1,-1,>=50k
38,40,-2,-1,0,0,-1,-1,<50k
32,40,-2,-7,-4,-3,-1,-1,<50k
30,75,-1,-2,-4,0,-1,-1,<50k
41,40,-2,0,0,0,-1,0,<50k
49,40,0,-4,-4,-4,-1,-1,>=50k
45,47,-2,-5,-4,0,-1,-1,>=50k
43,35,-1,-5,-4,-1,-1,-1,<50k
61,40,-2,-5,-4,0,-1,-1,<50k
54,32,-2,-5,-4,-2,-1,-1,<50k
34,40,-2,0,-3,-2,-1,0,<50k
49,80,-2,-1,-4,-3,-1,-1,>=50k
38,40,-2,-1,-2,-2,-1,-1,<50k
35,80,-2,-3,-4,-4,-1,-1,>=50k
36,40,-2,-2,-4,0,-1,-1,<50k
30,50,-2,-7,-4,-1,-1,-1,<50k
36,60,-2,0,0,-2,-1,0,<50k
22,20,0,-7,-2,-4,-1,0,<50k
38,40,-2,-5,-4,0,-1,-1,>=50k
37,50,-2,-5,-4,0,-1,-1,>=50k
48,46,0,-6,-4,-4,-1,0,>=50k
17,15,-2,-2,-2,-1,-1,-1,<50k
19,20,-1,-1,-2,0,-1,-1,<50k
27,40,-2,-7,-2,-3,0,0,<50k
22,50,-2,-7,-2,-3,0,-1,<50k
49,40,-2,-5,-4,0,-1,-1,<50k
43,40,0,0,-4,-4,-1,0,>=50k
43,40,-2,-7,-3,-4,-1,0,<50k
19,35,0,-5,0,-1,-1,0,<50k
58,60,-1,-5,-4,0,-1,-1,<50k
41,40,0,-1,-4,-2,-1,-1,>=50k
31,40,-2,-1,-4,-1,-1,-1,<50k
30,40,-2,0,-4,0,-1,-1,<50k
32,40,-2,-5,-4,-2,-1,-1,<50k
29,35,-2,-7,-2,-1,-1,-1,<50k
42,52,-2,-1,-4,-1,-1,-1,>=50k
38,28,-2,-5,0,0,-1,-1,<50k
41,40,0,0,-4,-4,-1,-1,>=50k
44,50,-1,-7,-2,-3,-1,-1,>=50k
31,60,-2,-6,-4,-4,0,-1,<50k
34,40,-2,-5,0,0,-1,-1,<50k
21,40,-2,-1,-2,-1,-1,-1,<50k
22,20,-1,-7,-2,-4,0,-1,<50k
62,40,-2,-2,-4,0,-1,-1,<50k
19,40,-3,-5,-2,-5,-1,0,<50k
29,25,-1,-5,-4,-3,-1,0,>=50k
43,40,-2,-1,0,-4,-1,0,<50k
68,8,-3,-2,-4,-5,-1,-1,<50k
45,60,-1,-7,-4,0,-1,-1,>=50k
39,40,-1,-2,-4,-1,-1,-1,<50k
41,50,-2,-7,-4,-1,0,-1,<50k
34,25,-1,0,-4,-4,-1,0,>=50k
34,33,0,-5,0,-1,-1,0,<50k
31,47,-2,-7,-2,-4,-1,-1,<50k
29,25,-2,-5,-2,0,-1,-1,<50k
41,40,-2,-7,-4,0,-1,-1,>=50k
41,55,-2,0,-4,0,-1,-1,<50k
35,45,-1,-4,-4,-3,-1,-1,>=50k
